"1736259177-21","https://www.leo-bw.de/web/guest/ergebnisliste-gross?p_p_id=LEOBWSearchResult_WAR_sucheportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_LEOBWSearchResult_WAR_sucheportlet_action=liste&_LEOBWSearchResult_WAR_sucheportlet_searchId=1736258715896&_LEOBWSearchResult_WAR_sucheportlet_delta=100&_LEOBWSearchResult_WAR_sucheportlet_sort=SCORE&_LEOBWSearchResult_WAR_sucheportlet_mode=list&_LEOBWSearchResult_WAR_sucheportlet_cur=10","Bermatingen","https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/17793/Bermatingen"
"1736259177-22","https://www.leo-bw.de/web/guest/ergebnisliste-gross?p_p_id=LEOBWSearchResult_WAR_sucheportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_LEOBWSearchResult_WAR_sucheportlet_action=liste&_LEOBWSearchResult_WAR_sucheportlet_searchId=1736258715896&_LEOBWSearchResult_WAR_sucheportlet_delta=100&_LEOBWSearchResult_WAR_sucheportlet_sort=SCORE&_LEOBWSearchResult_WAR_sucheportlet_mode=list&_LEOBWSearchResult_WAR_sucheportlet_cur=10","Frickingen","https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/17823/Frickingen"
"1736259177-23","https://www.leo-bw.de/web/guest/ergebnisliste-gross?p_p_id=LEOBWSearchResult_WAR_sucheportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_LEOBWSearchResult_WAR_sucheportlet_action=liste&_LEOBWSearchResult_WAR_sucheportlet_searchId=1736258715896&_LEOBWSearchResult_WAR_sucheportlet_delta=100&_LEOBWSearchResult_WAR_sucheportlet_sort=SCORE&_LEOBWSearchResult_WAR_sucheportlet_mode=list&_LEOBWSearchResult_WAR_sucheportlet_cur=10","Friedrichshafen","https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/17846/Friedrichshafen"
"1736259177-24","https://www.leo-bw.de/web/guest/ergebnisliste-gross?p_p_id=LEOBWSearchResult_WAR_sucheportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_LEOBWSearchResult_WAR_sucheportlet_action=liste&_LEOBWSearchResult_WAR_sucheportlet_searchId=1736258715896&_LEOBWSearchResult_WAR_sucheportlet_delta=100&_LEOBWSearchResult_WAR_sucheportlet_sort=SCORE&_LEOBWSearchResult_WAR_sucheportlet_mode=list&_LEOBWSearchResult_WAR_sucheportlet_cur=10","Hagnau am Bodensee","https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/17922/Hagnau+am+Bodensee"
"1736259177-25","https://www.leo-bw.de/web/guest/ergebnisliste-gross?p_p_id=LEOBWSearchResult_WAR_sucheportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_LEOBWSearchResult_WAR_sucheportlet_action=liste&_LEOBWSearchResult_WAR_sucheportlet_searchId=1736258715896&_LEOBWSearchResult_WAR_sucheportlet_delta=100&_LEOBWSearchResult_WAR_sucheportlet_sort=SCORE&_LEOBWSearchResult_WAR_sucheportlet_mode=list&_LEOBWSearchResult_WAR_sucheportlet_cur=10","Langenargen","https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/18008/Langenargen"
"1736259177-26","https://www.leo-bw.de/web/guest/ergebnisliste-gross?p_p_id=LEOBWSearchResult_WAR_sucheportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_LEOBWSearchResult_WAR_sucheportlet_action=liste&_LEOBWSearchResult_WAR_sucheportlet_searchId=1736258715896&_LEOBWSearchResult_WAR_sucheportlet_delta=100&_LEOBWSearchResult_WAR_sucheportlet_sort=SCORE&_LEOBWSearchResult_WAR_sucheportlet_mode=list&_LEOBWSearchResult_WAR_sucheportlet_cur=10","Markdorf","https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/18015/Markdorf"
"1736259177-27","https://www.leo-bw.de/web/guest/ergebnisliste-gross?p_p_id=LEOBWSearchResult_WAR_sucheportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_LEOBWSearchResult_WAR_sucheportlet_action=liste&_LEOBWSearchResult_WAR_sucheportlet_searchId=1736258715896&_LEOBWSearchResult_WAR_sucheportlet_delta=100&_LEOBWSearchResult_WAR_sucheportlet_sort=SCORE&_LEOBWSearchResult_WAR_sucheportlet_mode=list&_LEOBWSearchResult_WAR_sucheportlet_cur=10","Meckenbeuren","https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/18051/Meckenbeuren"
"1736259177-28","https://www.leo-bw.de/web/guest/ergebnisliste-gross?p_p_id=LEOBWSearchResult_WAR_sucheportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_LEOBWSearchResult_WAR_sucheportlet_action=liste&_LEOBWSearchResult_WAR_sucheportlet_searchId=1736258715896&_LEOBWSearchResult_WAR_sucheportlet_delta=100&_LEOBWSearchResult_WAR_sucheportlet_sort=SCORE&_LEOBWSearchResult_WAR_sucheportlet_mode=list&_LEOBWSearchResult_WAR_sucheportlet_cur=10","Oberteuringen","https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/18145/Oberteuringen"
"1736259177-29","https://www.leo-bw.de/web/guest/ergebnisliste-gross?p_p_id=LEOBWSearchResult_WAR_sucheportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_LEOBWSearchResult_WAR_sucheportlet_action=liste&_LEOBWSearchResult_WAR_sucheportlet_searchId=1736258715896&_LEOBWSearchResult_WAR_sucheportlet_delta=100&_LEOBWSearchResult_WAR_sucheportlet_sort=SCORE&_LEOBWSearchResult_WAR_sucheportlet_mode=list&_LEOBWSearchResult_WAR_sucheportlet_cur=10","Ulm","https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/16620/Ulm"
"1736259177-30","https://www.leo-bw.de/web/guest/ergebnisliste-gross?p_p_id=LEOBWSearchResult_WAR_sucheportlet&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_LEOBWSearchResult_WAR_sucheportlet_action=liste&_LEOBWSearchResult_WAR_sucheportlet_searchId=1736258715896&_LEOBWSearchResult_WAR_sucheportlet_delta=100&_LEOBWSearchResult_WAR_sucheportlet_sort=SCORE&_LEOBWSearchResult_WAR_sucheportlet_mode=list&_LEOBWSearchResult_WAR_sucheportlet_cur=10","Aitrach","https://www.leo-bw.de/web/guest/detail-gis/-/Detail/details/ORT/labw_ortslexikon/18619/Aitrach"
