wikidata_id,instance_of,admin_unit,area,capital,coordinates,population,subdivision,flag_info,flag_image,coat_of_arms_info,coat_of_arms_image,map_image,insignia,postal_code,first_written_record,inception,abolition,partner_cities,gnd,geonames_id,openstreetmap_rel_id,openstreetmap_node_id,district_key,regional_key,label_de,label_en,label_fr,desc_de,desc_en,desc_fr,sitelink_de,sitelink_en,sitelink_fr,bundesland,type
Q2865,"Q1180262 (1277-01-01T00:00:00Z - 1866-01-01T00:00:00Z), Q134626, Q1549591 (1899-01-01T00:00:00Z), Q253030, Q42744322, Q61980648",Q7928,"106.78 (2016-01-01T00:00:00Z), 106.8 (2017-12-31T00:00:00Z), 107000000",None,Point(9.497916666 51.315777777),"214156 (1970-05-27T00:00:00Z), 194087 (2013-12-31T00:00:00Z), 194268 (1990-12-31T00:00:00Z), 187288 (1987-05-25T00:00:00Z), 200736 (2017-12-31T00:00:00Z), 201585 (2019-09-30T00:00:00Z), 201585 (2019-10-31T00:00:00Z), 195530 (2010-12-31T00:00:00Z), 199062 (2016-12-31T00:00:00Z), 195422 (2012-12-31T00:00:00Z), 194766 (2000-12-31T00:00:00Z), 201048 (2021-09-30T00:00:00Z), 191854 (2011-12-31T00:00:00Z), 193989 (2014-03-31T00:00:00Z), 197984 (2015-12-31T00:00:00Z), 200406 (2021-12-31T00:00:00Z), 204202 (2022-12-31T00:00:00Z), 204687 (2023-12-31T00:00:00Z)",None,None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Kassel.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Kassel%20COA.svg,"http://commons.wikimedia.org/wiki/Special:FilePath/Hesse%20KS%20%28city%29.svg, http://commons.wikimedia.org/wiki/Special:FilePath/Hessia%20KS%20%28town%29.svg",KS,"34117, 34128, 34117–34134",None,1330-01-01T00:00:00Z,None,"Q2044, Q2423, Q34550, Q79815, Q103717, Q129649, Q163966, Q192807, Q220121, Q490665",4029869-3,3220995,62598,1583294719,06611,066110000000,Kassel,Kassel,Cassel,"kreisfreie Bezirks- und Großstadt an der Fulda in Nordhessen, Deutschland","city in Hesse, Germany",ville d'Allemagne (Hesse),https://de.wikipedia.org/wiki/Kassel,https://en.wikipedia.org/wiki/Kassel,https://fr.wikipedia.org/wiki/Cassel_(Hesse),Hessen,kreisfreie_stadt
Q14805,"Q106517174 (2012-01-01T00:00:00Z), Q16846820 (1286-02-10T00:00:00Z - 1803-02-25T00:00:00Z), Q2519150, Q253030 (2013-01-01T00:00:00Z), Q3957, Q42744322, Q85631896",Q10557,"40, 40.02 (2017-12-31T00:00:00Z)",None,Point(10.6225 47.88),"42731 (2015-12-31T00:00:00Z), 41570 (2012-12-31T00:00:00Z), 42224 (1975-12-31T00:00:00Z), 38946 (1987-05-25T00:00:00Z), 9160 (1925-06-16T00:00:00Z), 43893 (2019-09-30T00:00:00Z), 19866 (1950-09-13T00:00:00Z), 43134 (2016-12-31T00:00:00Z), 43478 (2017-12-31T00:00:00Z), 42014 (2014-12-31T00:00:00Z), 43199 (2010-12-31T00:00:00Z), 41759 (2013-12-31T00:00:00Z), 43059 (1970-05-27T00:00:00Z), 45118 (2021-12-31T00:00:00Z), 45792 (2022-12-31T00:00:00Z), 46386 (2023-12-31T00:00:00Z)","Q1417999, Q1578321, Q1701245, Q2718605",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Kaufbeuren.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Kaufbeuren%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Bavaria%20KF.svg,KF,87600,None,None,None,"Q13362, Q42007, Q147607",4030060-2,6557108,62349,240078045,09762,097620000000,Kaufbeuren,Kaufbeuren,Kaufbeuren,"kreisfreie Stadt in Bayern, Deutschland","city in Bavaria, Germany",ville allemande,https://de.wikipedia.org/wiki/Kaufbeuren,https://en.wikipedia.org/wiki/Kaufbeuren,https://fr.wikipedia.org/wiki/Kaufbeuren,Bayern,kreisfreie_stadt
Q3994,"Q253030, Q42744322, Q85631896","Q10557, Q1307748 (1808-10-01T00:00:00Z - 1817-03-31T00:00:00Z)","0.25 (1808-01-01T00:00:00Z), 63.28 (2017-12-31T00:00:00Z), 63.29",None,Point(10.316666666 47.733333333),"64625 (2012-12-31T00:00:00Z), 56663 (1970-05-27T00:00:00Z), 59369 (1987-05-25T00:00:00Z), 65624 (2014-12-31T00:00:00Z), 2704 (1808-01-01T00:00:00Z), 68330 (2017-12-31T00:00:00Z), 66947 (2015-12-31T00:00:00Z), 68907 (2019-09-30T00:00:00Z), 68907 (2019-10-31T00:00:00Z), 9160 (1925-06-16T00:00:00Z), 65044 (2013-12-31T00:00:00Z), 67529 (2016-12-31T00:00:00Z), 39821 (1950-09-13T00:00:00Z), 56944 (1975-12-31T00:00:00Z), 69053 (2021-12-31T00:00:00Z), 70056 (2022-12-31T00:00:00Z), 70713 (2023-12-31T00:00:00Z)","Q567717, Q722342, Q798146, Q798249, Q864101, Q865499, Q889129, Q1110627, Q1235439, Q1549821, Q1567997, Q1585333, Q1588326, Q1642422, Q1728915, Q1796361, Q2555008, Q14537627, Q14545668, Q14906797, Q15056405, Q15059186, Q15059263, Q15060364, Q15060813, Q15114970, Q15118327, Q15122760, Q15126120, Q15128778, Q15130169, Q15427492, Q15427497, Q15427498, Q15427499, Q15427573, Q15427576, Q15814539, Q15815624, Q15816078, Q15823870, Q15835592, Q15835733, Q15837239, Q15842795, Q15843981, Q15844222, Q15845223, Q15845227, Q15845232, Q15845245, Q15845246, Q15845247, Q15845248, Q15853077, Q16740337, Q16740365, Q16740394, Q17322082, Q17326431, Q17521808, Q18611773, Q18611827, Q18616507, Q19286952, Q19297498, Q19299369, Q19829991",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Kempten%20%28Allg%C3%A4u%29.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Kempten%20%28Allg%C3%A4u%29%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Bavaria%20KE.svg,KE,"87437, 87435, 87439",None,None,None,"Q3376, Q22901, Q128783, Q168648, Q190002",4030234-9,6559027,62701,240126519,09763,097630000000,Kempten,Kempten,Kempten,"kreisfreie Stadt in Bayern, Deutschland","town in Bavaria, Germany",ville d'Allemagne,https://de.wikipedia.org/wiki/Kempten_(Allg%C3%A4u),https://en.wikipedia.org/wiki/Kempten,https://fr.wikipedia.org/wiki/Kempten_(Allg%C3%A4u),Bayern,kreisfreie_stadt
Q1707,"Q14784328, Q1549591, Q42744322, Q61856863, Q707813","Q1194, Q704288","118.65 (2017-12-31T00:00:00Z), 118600000",None,Point(10.139444444 54.323333333),"5430 (1773-01-01T00:00:00Z), 246794 (2019-12-31T00:00:00Z), 10035 (1825-01-01T00:00:00Z), 243148 (2014-12-31T00:00:00Z), 247236 (2017-03-31T00:00:00Z), 5739 (1781-01-01T00:00:00Z), 10833 (1830-01-01T00:00:00Z), 262164 (1975-12-31T00:00:00Z), 247548 (2018-12-31T00:00:00Z), 4500 (1750-01-01T00:00:00Z), 246269 (2015-12-31T00:00:00Z), 247943 (2017-12-31T00:00:00Z), 3310 (1682-01-01T00:00:00Z), 5268 (1768-01-01T00:00:00Z), 7075 (1803-01-01T00:00:00Z), 2000 (1450-01-01T00:00:00Z), 1000 (1300-01-01T00:00:00Z), 246601 (2021-09-30T00:00:00Z), 246243 (2021-12-31T00:00:00Z), 247717 (2022-12-31T00:00:00Z), 248873 (2023-12-31T00:00:00Z)",None,None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20der%20kreisfreien%20Stadt%20Kiel.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Kiel%20%28Alt.%29%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Schleswig-Holstein%20KI.svg,KI,"24103–24159, 24159",None,1242-01-01T00:00:00Z,None,Q385,4030481-4,6559052,27021,None,01002,None,Kiel,Kiel,Kiel,"Landeshauptstadt von Schleswig-Holstein, Deutschland","German city, capital of Schleswig-Holstein",commune allemande,https://de.wikipedia.org/wiki/Kiel,https://en.wikipedia.org/wiki/Kiel,https://fr.wikipedia.org/wiki/Kiel,Schleswig-Holstein,kreisfreie_stadt
Q3104,"Q134626, Q1549591, Q42744322, Q56061, Q85632032",Q1200,"105.25 (2017-12-31T00:00:00Z), 105020000",None,Point(7.597777777 50.359722222),"113844 (2017-12-31T00:00:00Z), 114024 (2019-09-30T00:00:00Z), 114024 (2019-10-31T00:00:00Z), 118394 (1975-12-31T00:00:00Z), 112586 (2015-12-31T00:00:00Z), 111434 (2014-12-31T00:00:00Z), 113638 (2021-12-31T00:00:00Z), 115268 (2022-12-31T00:00:00Z), 115298 (2023-12-31T00:00:00Z)","Q1240250, Q1261003, Q1304391, Q1328018, Q1508019, Q1597835, Q1668804, Q1692387, Q1723640, Q1729643, Q1749255, Q1751297, Q1777934, Q1777936, Q1777938, Q1777940, Q1777941, Q1777944, Q1777945, Q1777947, Q1777948, Q1777950, Q1777952, Q1777953, Q1777954, Q1777957, Q1777958, Q1777960, Q1777961",None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Koblenz%20Flag.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Koblenz%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Rhineland-Palatinate%20KO.svg,KO,56001–56077,None,None,None,"Q1309, Q3909, Q5420, Q6046, Q16559, Q30002, Q30974, Q130191, Q166997, Q186254, Q190828, Q213560",4031410-8,2886946,62512,None,07111,None,Koblenz,Koblenz,Coblence,"an Rhein und Mosel gelegene kreisfreie Großstadt in Rheinland-Pfalz, Deutschland",German city on the banks of the Rhine and of the Moselle,"ville du Nord du Land de la Rhénanie-Palatinat, Allemagne",https://de.wikipedia.org/wiki/Koblenz,https://en.wikipedia.org/wiki/Koblenz,https://fr.wikipedia.org/wiki/Coblence,Rheinland-Pfalz,kreisfreie_stadt
Q365,"Q1549591, Q200250, Q2202509, Q42744322, Q57318, Q707813 (1367-01-01T00:00:00Z - 1669-01-01T00:00:00Z), Q85635630","Q7904317 (0953-01-01T00:00:00Z - 1803-01-01T00:00:00Z), Q7927 (1816-04-22T00:00:00Z)","405.01 (2017-12-31T00:00:00Z), 405.02 (2016-01-01T00:00:00Z)",None,Point(6.957777777 50.942222222),"1083498 (2021-09-30T00:00:00Z), 20000 (1140-01-01T00:00:00Z), 30000 (0050-01-01T00:00:00Z), 1075935 (2016-12-31T00:00:00Z), 1013771 (1975-12-31T00:00:00Z), 1081701 (2016-12-31T00:00:00Z), 1027679 (2013-06-30T00:00:00Z), 44568 (1735-01-01T00:00:00Z), 1087863 (2021-01-31T00:00:00Z), 1017155 (2011-01-01T00:00:00Z), 40000 (1430-01-01T00:00:00Z), 40000 (1600-01-01T00:00:00Z), 1073096 (2022-09-30T00:00:00Z), 1080394 (2017-12-31T00:00:00Z), 15000 (0250-01-01T00:00:00Z), 15000 (0350-01-01T00:00:00Z), 40400 (1807-01-01T00:00:00Z), 1085664 (2019-10-31T00:00:00Z), 1046680 (2014-12-31T00:00:00Z), 1060582 (2015-12-31T00:00:00Z), 1073096 (2021-12-31T00:00:00Z), 1084831 (2022-12-31T00:00:00Z), 1087353 (2023-12-31T00:00:00Z)","Q153779, Q446716, Q446857, Q446864, Q446870, Q458126, Q458242, Q518491, Q518604",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20K%C3%B6ln.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Koeln%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Locator%20map%20K%20in%20Germany.svg,K,"51145, 50667, 50679, 50935, 50678, 50674, 50677, 50765, 51149, 50676, 50735, 50859, 51107, 50997, 50823, 51109, 50670, 50668, 50996, 50969, 51069, 51067, 51147, 50733, 50858, 51103, 50827, 51063, 51065, 51143, 51061, 50999, 50672, 50737, 50931, 50739, 50968, 50937, 50939, 51105, 50829, 50767, 50833, 50825",None,None,None,"Q406, Q495, Q588, Q648, Q914, Q956, Q1492, Q3572, Q3992, Q5776, Q6346, Q8678, Q16010, Q17151, Q24826, Q33935, Q34370, Q34600, Q36647, Q38511, Q100188, Q158089, Q404429, Q1132939, Q4071168",4031483-2,3247451,62578,None,05315,053150000000,Köln,Cologne,Cologne,Millionenmetropole am Rhein und bevölkerungsreichste Stadt in Nordrhein-Westfalen,"most populous city in North Rhine-Westphalia, Germany",quatrième ville d'Allemagne par sa population,https://de.wikipedia.org/wiki/K%C3%B6ln,https://en.wikipedia.org/wiki/Cologne,https://fr.wikipedia.org/wiki/Cologne,Nordrhein-Westfalen,kreisfreie_stadt
Q2805,"Q1549591, Q42744322, Q85635630",Q7926,137.77,None,Point(6.566666666 51.333333333),"89377 (1884-12-31T00:00:00Z), 226699 (2017-12-31T00:00:00Z), 228463 (1975-12-31T00:00:00Z), 226844 (2021-09-30T00:00:00Z), 225144 (2015-12-31T00:00:00Z), 226812 (2016-12-31T00:00:00Z), 227020 (2019-09-30T00:00:00Z), 227020 (2019-10-31T00:00:00Z), 227050 (2021-12-31T00:00:00Z), 228426 (2022-12-31T00:00:00Z), 228550 (2023-12-31T00:00:00Z)",None,None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Krefeld.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Krefeld%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/North%20rhine%20w%20KR.svg,KR,"47829, 47839, 47798–47809",None,None,None,"Q5627, Q6178, Q9777, Q16565, Q43631, Q45797, Q48338, Q83065",4032952-5,3231906,62748,None,05114,051140000000,Krefeld,Krefeld,Krefeld,"Großstadt in Nordrhein-Westfalen, Deutschland","city in North Rhine-Westphalia, Germany","ville en Rhénanie-du-Nord-Westphalie, Allemagne",https://de.wikipedia.org/wiki/Krefeld,https://en.wikipedia.org/wiki/Krefeld,https://fr.wikipedia.org/wiki/Krefeld,Nordrhein-Westfalen,kreisfreie_stadt
Q7052,"Q134626, Q42744322, Q85632032","Q1200, Q12717 (1790-03-04T00:00:00Z - 1815-10-01T00:00:00Z), Q1803286 (1816-01-01T00:00:00Z - 1909-12-31T00:00:00Z)",82.94 (2017-12-31T00:00:00Z),None,Point(8.123055555 49.199444444),"37661 (1975-12-31T00:00:00Z), 46006 (2016-12-31T00:00:00Z), 46677 (2019-09-30T00:00:00Z), 46677 (2019-10-31T00:00:00Z), 46292 (2017-12-31T00:00:00Z), 46919 (2021-12-31T00:00:00Z), 47610 (2022-12-31T00:00:00Z), 48341 (2023-12-31T00:00:00Z)","Q663368, Q718466, Q874135, Q937488, Q1158655, Q1533886, Q1875694, Q1958115",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Landau%20in%20der%20Pfalz.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Landau%20in%20der%20Pfalz%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Rhineland-Palatinate%20LD.svg,LD,"76829, 76857",None,None,None,"Q22730, Q148483, Q472675, Q12884189",4034222-0,3247905,62391,None,07313,None,Landau in der Pfalz,Landau in der Pfalz,Landau in der Pfalz,"kreisfreie Stadt in Rheinland-Pfalz, Deutschland","town in Rhineland-Palatinate, Germany",ville d'Allemagne,https://de.wikipedia.org/wiki/Landau_in_der_Pfalz,https://en.wikipedia.org/wiki/Landau,https://fr.wikipedia.org/wiki/Landau_in_der_Pfalz,Rheinland-Pfalz,kreisfreie_stadt
Q3974,"Q134626, Q42744322, Q85631896","Q10559 (1838-01-01T00:00:00Z), Q1673724 (1808-10-01T00:00:00Z - 1837-12-31T00:00:00Z)","1940.88 (1964-10-01T00:00:00Z), 65.83 (2017-12-31T00:00:00Z), 65700000",None,Point(12.150833333 48.539722222),"25911 (1950-09-13T00:00:00Z), 71193 (2017-12-31T00:00:00Z), 26105 (1925-06-16T00:00:00Z), 56405 (1973-07-01T00:00:00Z), 7817 (1808-01-01T00:00:00Z), 58387 (1970-05-27T00:00:00Z), 58387 (1978-05-01T00:00:00Z), 70025 (2016-12-31T00:00:00Z), 67509 (2014-12-31T00:00:00Z), 72404 (2019-09-30T00:00:00Z), 55858 (1975-12-31T00:00:00Z), 56446 (1987-05-25T00:00:00Z), 66179 (2013-12-31T00:00:00Z), 65322 (2012-12-31T00:00:00Z), 69211 (2015-12-31T00:00:00Z), 73150 (2021-12-31T00:00:00Z), 75457 (2022-12-31T00:00:00Z), 75272 (2023-12-31T00:00:00Z)","Q819248, Q1959019, Q2633905",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Landshut.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Landshut%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Bavaria%20LA%20%28town%29.svg,LA,84028–84036,None,1204-01-01T00:00:00Z,None,"Q47262, Q83324, Q180871, Q267791, Q505961, Q841074",4034367-4,6556450,62484,240053773,09261,092610000000,Landshut,Landshut,Landshut,"kreisfreie Stadt in Bayern, Deutschland","town in Bavaria, Germany",ville d'Allemagne,https://de.wikipedia.org/wiki/Landshut,https://en.wikipedia.org/wiki/Landshut,https://fr.wikipedia.org/wiki/Landshut,Bayern,kreisfreie_stadt
Q2079,"Q1549591 (1870-01-01T00:00:00Z), Q253030, Q42744322, Q515 (1165-01-01T00:00:00Z), Q61708099","Q1202 (2008-08-01T00:00:00Z), Q1787689 (1873-04-21T00:00:00Z - 1937-01-01T00:00:00Z), Q24186 (1991-01-01T00:00:00Z - 2008-08-01T00:00:00Z), Q48079 (1952-07-25T00:00:00Z - 1990-10-03T00:00:00Z), Q481202 (1937-01-01T00:00:00Z - 1952-07-25T00:00:00Z)",297.8 (2019-03-10T00:00:00Z),None,Point(12.375 51.34),"100000 (1870-01-01T00:00:00Z), 601668 (2020-01-23T00:00:00Z), 560472 (2015-01-01T00:00:00Z), 621278 (2022-09-30T00:00:00Z), 571088 (2016-12-31T00:00:00Z), 615081 (2022-10-31T00:00:00Z), 581980 (2017-12-31T00:00:00Z), 587857 (2019-09-30T00:00:00Z), 601866 (2021-12-31T00:00:00Z), 625341 (2023-03-31T00:00:00Z), 616093 (2022-12-31T00:00:00Z), 482000 (1997-01-01T00:00:00Z), 555000 (1985-01-01T00:00:00Z), 490900 (1994-01-01T00:00:00Z), 580700 (1971-01-01T00:00:00Z), 619879 (2023-12-31T00:00:00Z)","Q524006, Q797473, Q896356, Q1112163, Q1417284, Q1489220, Q1492924, Q1519026, Q1534378, Q1701968, Q1826037, Q2239556, Q96887954, Q98681710, Q105071228, Q109769246, Q109924363, Q111080264, Q111262315",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Leipzig.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/Coat%20of%20arms%20of%20Leipzig.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Saxony%20L%20%28City%29.svg,L,"04105, 04155, 04109, 04357, 04275, 04003, 04317, 04157, 04159, 04229",None,None,None,Q1899,4035206-7,"2879139, 2879137",62649,21687149,14713,None,Leipzig,Leipzig,Leipzig,"Großstadt in Sachsen, Deutschland","largest city in Saxony, Germany",ville la plus peuplée du Land allemand de Saxe,https://de.wikipedia.org/wiki/Leipzig,https://en.wikipedia.org/wiki/Leipzig,https://fr.wikipedia.org/wiki/Leipzig,Sachsen,kreisfreie_stadt
Q2938,"Q1549591, Q42744322, Q85635630",Q7927,"78.85, 78.87 (2016-01-01T00:00:00Z), 78.87 (2017-12-31T00:00:00Z)",None,Point(6.983333333 51.033333333),"162738 (2014-03-01T00:00:00Z), 163838 (2019-09-30T00:00:00Z), 163838 (2019-10-31T00:00:00Z), 163113 (2016-12-31T00:00:00Z), 163905 (2021-09-30T00:00:00Z), 163577 (2017-12-31T00:00:00Z), 165947 (1975-12-31T00:00:00Z), 163851 (2021-12-31T00:00:00Z), 165748 (2022-12-31T00:00:00Z), 166414 (2023-12-31T00:00:00Z)",None,None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Leverkusen.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Leverkusen%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/North%20rhine%20w%20LEV.svg,LEV,51368–51381,None,1930-01-01T00:00:00Z,None,"Q437, Q16008, Q25302, Q42651, Q43295, Q47048, Q430776, Q896725, Q974354",4035513-5,3247447,62449,None,05316,053160000000,Leverkusen,Leverkusen,Leverkusen,"Großstadt am Rhein in Nordrhein-Westfalen, Deutschland","city in North Rhine-Westphalia, Germany",ville d'Allemagne,https://de.wikipedia.org/wiki/Leverkusen,https://en.wikipedia.org/wiki/Leverkusen,https://fr.wikipedia.org/wiki/Leverkusen,Nordrhein-Westfalen,kreisfreie_stadt
Q2843,"Q1221156 (1871-01-01T00:00:00Z - 1945-01-01T00:00:00Z), Q133442, Q1549591, Q253030, Q42744322, Q61856863, Q707813","Q1194 (1946-08-23T00:00:00Z), Q286977 (1937-04-01T00:00:00Z - 1946-08-23T00:00:00Z), Q492430 (1811-01-01T00:00:00Z - 1813-01-01T00:00:00Z), Q71084 (1811-01-01T00:00:00Z - 1815-01-01T00:00:00Z), Q950240 (1226-01-01T00:00:00Z - 1811-01-01T00:00:00Z), Q950240 (1815-01-01T00:00:00Z - 1937-04-01T00:00:00Z)","214.19 (2017-12-31T00:00:00Z), 214.21 (2016-01-01T00:00:00Z), 214130000",None,Point(10.686388888 53.869722222),"19978 (1708-01-01T00:00:00Z), 39179 (1857-01-01T00:00:00Z), 53262 (1875-01-01T00:00:00Z), 217198 (2018-12-31T00:00:00Z), 31068 (1642-01-01T00:00:00Z), 229554 (1956-01-01T00:00:00Z), 117173 (1919-01-01T00:00:00Z), 40348 (1862-01-01T00:00:00Z), 17644 (1769-01-01T00:00:00Z), 210497 (1987-01-01T00:00:00Z), 23157 (1487-01-01T00:00:00Z), 21568 (1460-01-01T00:00:00Z), 212958 (2013-12-31T00:00:00Z), 220211 (2016-12-31T00:00:00Z), 216856 (2017-03-31T00:00:00Z), 63892 (1885-01-01T00:00:00Z), 18693 (1788-01-01T00:00:00Z), 216709 (2018-06-30T00:00:00Z), 216253 (2015-12-31T00:00:00Z), 38729 (1851-01-01T00:00:00Z), 72859 (1890-01-01T00:00:00Z), 17200 (1400-01-01T00:00:00Z), 18800 (1350-01-01T00:00:00Z), 22452 (1532-01-01T00:00:00Z), 235200 (1961-01-01T00:00:00Z), 18667 (1728-01-01T00:00:00Z), 239339 (1970-01-01T00:00:00Z), 216318 (2017-12-31T00:00:00Z), 48274 (1871-01-01T00:00:00Z), 32681 (1815-01-01T00:00:00Z), 102312 (1905-01-01T00:00:00Z), 154811 (1939-01-01T00:00:00Z), 217198 (2019-09-30T00:00:00Z), 25444 (1502-01-01T00:00:00Z), 18772 (1750-01-01T00:00:00Z), 214420 (2014-12-31T00:00:00Z), 124358 (1925-01-01T00:00:00Z), 216530 (2019-12-31T00:00:00Z), 38190 (1845-01-01T00:00:00Z), 238276 (1950-01-01T00:00:00Z), 232270 (1975-12-31T00:00:00Z), 93241 (1900-01-01T00:00:00Z), 112890 (1910-01-01T00:00:00Z), 45303 (1867-01-01T00:00:00Z), 19749 (1600-01-01T00:00:00Z), 59771 (1880-01-01T00:00:00Z), 26597 (1662-01-01T00:00:00Z), 215846 (2021-09-30T00:00:00Z), 133021 (1933-01-01T00:00:00Z), 31672 (1812-01-01T00:00:00Z), 31450 (1807-01-01T00:00:00Z), 36372 (1828-01-01T00:00:00Z), 235923 (1946-01-01T00:00:00Z), 79745 (1895-01-01T00:00:00Z), 23596 (1682-01-01T00:00:00Z), 216277 (2021-12-31T00:00:00Z), 218095 (2022-12-31T00:00:00Z), 219044 (2023-12-31T00:00:00Z)","Q321792, Q1282849, Q1666125, Q1668222, Q1668684, Q1880080, Q1880088, Q1880090, Q30127558, Q30127559",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Luebeck.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Luebeck%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Schleswig-Holstein%20HL.svg,HL,23552–23570,None,None,None,"Q393, Q641, Q7030, Q26793, Q82185, Q164234, Q187805, Q192155, Q374794, Q776965",4036483-5,7602559,27027,25327151,01003,None,Lübeck,Lübeck,Lübeck,deutsche Groß- und Hansestadt an der Ostseeküste in Schleswig-Holstein,city in Schleswig-Holstein in northern Germany,ville du nord de l'Allemagne (Schleswig-Holstein),https://de.wikipedia.org/wiki/L%C3%BCbeck,https://en.wikipedia.org/wiki/L%C3%BCbeck,https://fr.wikipedia.org/wiki/L%C3%BCbeck,Schleswig-Holstein,kreisfreie_stadt
Q2910,"Q134626, Q1549591, Q42744322, Q85632032",Q1200 (1946-08-30T00:00:00Z),"77.43 (2016-01-01T00:00:00Z), 77.43 (2017-12-31T00:00:00Z), 77680000",None,Point(8.435277777 49.481111111),"172557 (2021-09-30T00:00:00Z), 170374 (1975-12-31T00:00:00Z), 166621 (2016-12-31T00:00:00Z), 168497 (2017-12-31T00:00:00Z), 161518 (2013-12-31T00:00:00Z), 163832 (2014-12-31T00:00:00Z), 172253 (2019-12-31T00:00:00Z), 172145 (2021-12-31T00:00:00Z), 174265 (2022-12-31T00:00:00Z), 176110 (2023-12-31T00:00:00Z)","Q22556, Q22829, Q212334, Q995018, Q1235418, Q1875414, Q1875415, Q1875419, Q1952690, Q2016143",None,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Stadt%20Ludwigshafen%20am%20Rhein.svg,None,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Ludwigshafen%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Rhineland-Palatinate%20LU.svg,LU,"67060, 67062, 67067, 67068, 67070, 67063, 67066, 67065, 67059, 67061, 67071, 67069, 67064",None,None,None,"Q3828, Q12892, Q71724, Q91413, Q93338, Q179833, Q215038, Q375097, Q485176",4036472-0,3247910,62347,None,07314,None,Ludwigshafen am Rhein,Ludwigshafen,Ludwigshafen-sur-le-Rhin,"Großstadt in Rheinland-Pfalz, Deutschland","city in Rhineland-Palatinate, Germany","ville de Rhénanie-Palatinat, Allemagne",https://de.wikipedia.org/wiki/Ludwigshafen_am_Rhein,https://en.wikipedia.org/wiki/Ludwigshafen,https://fr.wikipedia.org/wiki/Ludwigshafen,Rheinland-Pfalz,kreisfreie_stadt
