wikidata_id,instance_of,admin_unit,area,capital,coordinates,population,subdivision,flag_info,flag_image,coat_of_arms_info,coat_of_arms_image,map_image,insignia,postal_code,first_written_record,inception,abolition,partner_cities,gnd,geonames_id,openstreetmap_rel_id,openstreetmap_node_id,district_key,municipality_key,regional_key,label_de,label_en,label_fr,desc_de,desc_en,desc_fr,sitelink_de,sitelink_en,sitelink_fr,bundesland,landkreis,type
Q9378576,Q1561418,Q8233,,,,,"Q117677, Q515661, Q550682",,,,,,,,,,,,,,2951096,,,,084175005,Vereinbarte Verwaltungsgemeinschaft Meßstetten,Meßstetten VVG,,"Verwaltungsgemeinschaft im Zollernalbkreis, Baden-Württemberg, Deutschland","agreed administrative community in the district Zollernalbkreis, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Zollernalbkreis,None
Q9378562,Q1561418,Q8518,,,,,"Q509666, Q545177",,,,,,,,,,,,,,2964774,,,,081265003,Vereinbarte Verwaltungsgemeinschaft Künzelsau,Künzelsau VVG,,"Verwaltungsgemeinschaft im Hohenlohekreis, Baden-Württemberg, Deutschland","agreed administrative community in the district Hohenlohekreis, Baden-Württemberg, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_K%C3%BCnzelsau,,,Baden-Württemberg,Hohenlohekreis,None
Q9378494,Q1561418,Q8517,,,Point(9.773054 49.490404),,"Q61715, Q61925, Q61942",,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Verwaltungsgemeinschaft%20Bad%20Mergentheim.png,,,,,,,,,2966377,,,,081285001,Vereinbarte Verwaltungsgemeinschaft Bad Mergentheim,Bad Mergentheim VVG,,Vereinbarte Verwaltungsgemeinschaft im Main-Tauber-Kreis,"agreed administrative community in the district Main-Tauber-Kreis, Baden-Württemberg, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Bad_Mergentheim,,,Baden-Württemberg,Main-Tauber-Kreis,None
Q9378626,Q1561418,Q8517,,,Point(9.662475 49.623207),,"Q61626, Q61724, Q61728, Q61729",,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Verwaltungsgemeinschaft%20Tauberbischofsheim.png,,,,,,,,,2966380,,,,081285004,Vereinbarte Verwaltungsgemeinschaft Tauberbischofsheim,Tauberbischofsheim VVG,,Vereinbarte Verwaltungsgemeinschaft im Main-Tauber-Kreis,"agreed administrative community in the district Main-Tauber-Kreis, Baden-Württemberg, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Tauberbischofsheim,,,Baden-Württemberg,Main-Tauber-Kreis,None
Q9378481,Q1561418,Q8522,,,,,"Q3951, Q174483, Q574220",,,,,,,,,,,,,,2952513,,,,081365001,Vereinbarte Verwaltungsgemeinschaft Aalen,Aalen VVG,,,"agreed administrative community in the district Ostalbkreis, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Ostalbkreis,None
Q9378528,Q1561418,Q8522,,,,,"Q47167, Q163973, Q355264, Q513462, Q531926, Q551628, Q569563, Q574246",,,,,,,,,,,,,,2954620,,,,081365003,Vereinbarte Verwaltungsgemeinschaft Ellwangen (Jagst),Ellwangen (Jagst) VVG,,"Verwaltungsgemeinschaft im Ostalbkreis, Baden-Württemberg, Deutschland","agreed administrative community in the district Ostalbkreis, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Ostalbkreis,None
Q9378542,Q1561418,Q8523,,,,,"Q83025, Q547710",,,,,,,,,,,,,,2952172,,,,081355001,Vereinbarte Verwaltungsgemeinschaft Giengen an der Brenz,Giengen an der Brenz VVG,,"Verwaltungsgemeinschaft im Landkreis Heidenheim, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Heidenheim, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Heidenheim,None
Q9378519,Q1561418,Q8520,,,,,"Q16048, Q81084, Q81994, Q83151",,,,,,,,,,,,,,2960729,,,,081275002,Vereinbarte Verwaltungsgemeinschaft Crailsheim,Crailsheim VVG,,"Verwaltungsgemeinschaft im Landkreis Schwäbisch Hall, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Schwäbisch Hall, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Schwäbisch Hall,None
Q9378614,Q1561418,Q8520,,,,,"Q14910, Q81036, Q81048, Q83131",,,,,,,,,,,,,,2960813,,,,081275009,Vereinbarte Verwaltungsgemeinschaft Schwäbisch Hall,Schwäbisch Hall VVG,,"Verwaltungsgemeinschaft im Landkreis Schwäbisch Hall, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Schwäbisch Hall, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Schwäbisch Hall,None
Q9378521,Q1561418,Q8525,,,,,"Q80448, Q80461",,,,,,,,,1997-12-17T00:00:00Z,,,,,2825292,,,,081175001,Vereinbarte Verwaltungsgemeinschaft Deggingen,Deggingen VVG,,"Verwaltungsgemeinschaft im Landkreis Göppingen, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Göppingen, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Göppingen,None
Q9378524,Q1561418,Q8525,,,,,"Q80625, Q80844",,,,,,,,,,,,,,2826284,,,,081175002,Vereinbarte Verwaltungsgemeinschaft Ebersbach an der Fils,Ebersbach an der Fils VVG,,"Verwaltungsgemeinschaft im Landkreis Göppingen, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Göppingen, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Göppingen,None
Q9378632,Q1561418,Q8525,,,,,"Q80826, Q83084",,,,,,,,,,,,,,2826285,,,,081175010,Vereinbarte Verwaltungsgemeinschaft Uhingen,Uhingen VVG,,"Verwaltungsgemeinschaft im Landkreis Göppingen, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Göppingen, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Göppingen,None
Q9378607,Q1561418,Q8528,,,,,"Q14882, Q82825",,,,,,,,,,,,,,1613885,,,,081195003,Vereinbarte Verwaltungsgemeinschaft Schorndorf,Schorndorf VVG,,"Verwaltungsgemeinschaft im Rems-Murr-Kreis, Baden-Württemberg, Deutschland","agreed administrative community in the district Rems-Murr-Kreis, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Rems-Murr-Kreis,None
Q2519971,Q1561418,Q8533,,,Point(9.37556 48.5544),,"Q80725, Q81686, Q82520",,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Vereinbarte%20Verwaltungsgemeinschaft%20Neuffen%20in%20ES.svg,,,,,,,,,2862749,,,,081165004,Vereinbarte Verwaltungsgemeinschaft Neuffen,Neuffen VVG,,Gemeindeverbund,"agreed administrative community in the district Landkreis Esslingen, Baden-Württemberg, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Neuffen,,,Baden-Württemberg,Landkreis Esslingen,None
Q9378560,Q1561418,Q8533,,,,,"Q14866, Q80636, Q81724",,,,,,,,,,,,,,2862748,,,,081165001,Vereinbarte Verwaltungsgemeinschaft Kirchheim unter Teck,Kirchheim unter Teck VVG,,"Verwaltungsgemeinschaft im Landkreis Esslingen, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Esslingen, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Esslingen,None
Q9378555,Q1561418,Q8536,,,,,"Q16100, Q506788, Q557825",,,,,,,,,,,,,,1609071,,,,081155003,Vereinbarte Verwaltungsgemeinschaft Herrenberg,Herrenberg VVG,,"Verwaltungsgemeinschaft im Landkreis Böblingen, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Böblingen, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Böblingen,None
Q9378533,Q1561418,Q8541,,,,,"Q61840, Q62121",,,,,,,,,,,,,,1613511,,,,081185004,Vereinbarte Verwaltungsgemeinschaft Freiberg am Neckar,Freiberg am Neckar VVG,,"Verwaltungsgemeinschaft im Landkreis Ludwigsburg, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Ludwigsburg, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Ludwigsburg,None
Q11838006,Q1561418,Q8541,,,,,"Q7067, Q61705, Q61733",,,,,,,,,,,,,,1613510,,,,081185002,Vereinbarte Verwaltungsgemeinschaft Bietigheim-Bissingen,Bietigheim-Bissingen VVG,,Verwaltungsgemeinschaft in Baden-Württemberg,"agreed administrative community in the district Landkreis Ludwigsburg, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Ludwigsburg,None
Q9378487,Q1561418,Q7166,,,Point(9.21025 49.227583333),,"Q502646, Q503878, Q518048",,,,,,,,,,,,,,2972680,,,,081255001,Vereinbarte Verwaltungsgemeinschaft Bad Friedrichshall,Bad Friedrichshall VVG,,"Verwaltungsgemeinschaft im Landkreis Heilbronn, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Heilbronn, Baden-Württemberg, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Bad_Friedrichshall,,,Baden-Württemberg,Landkreis Heilbronn,None
Q9378578,Q1561418,Q7166,,,,,"Q167823, Q502408, Q504447, Q504910",,,,,,,,,,,,,,2972670,,,,081255007,Vereinbarte Verwaltungsgemeinschaft Möckmühl,Möckmühl VVG,,"Verwaltungsgemeinschaft im Landkreis Heilbronn, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Heilbronn, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Heilbronn,None
Q9378610,Q1561418,Q7166,,,,,"Q507592, Q552214",,,,,,,,,,,,,,2972706,,,,081255013,Vereinbarte Verwaltungsgemeinschaft Schwaigern,Schwaigern VVG,,"Verwaltungsgemeinschaft im Landkreis Heilbronn, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Heilbronn, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Heilbronn,None
Q9378566,Q1561418,Q8174,,,,,"Q534257, Q632421",,,,,,,,,,,,5189117-7,,2970834,,,,082255004,Vereinbarte Verwaltungsgemeinschaft Limbach,Limbach VVG,,"Verwaltungsgemeinschaft im Neckar-Odenwald-Kreis, Baden-Württemberg, Deutschland","agreed administrative community in the district Neckar-Odenwald-Kreis, Baden-Württemberg, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Limbach-Fahrenbach,,,Baden-Württemberg,Neckar-Odenwald-Kreis,None
Q9378515,Q1561418,Q8178,,,,,"Q495428, Q542411",,,,,,,,,,,,,,2962336,,,,082155002,Vereinbarte Verwaltungsgemeinschaft Bretten,Vereinbarte Verwaltungsgemeinschaft Bretten,,"Verwaltungsgemeinschaft im Landkreis Karlsruhe, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Karlsruhe, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Karlsruhe,None
Q9378625,Q1561418,Q8178,,,,,"Q144467, Q542576",,,,,,,,,,,,,,2967169,,,,082155007,Vereinbarte Verwaltungsgemeinschaft Sulzfeld,Sulzfeld VVG,,"Verwaltungsgemeinschaft im Landkreis Karlsruhe, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Karlsruhe, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Karlsruhe,None
Q9378557,Q1561418,Q8177,,,,,"Q8336, Q22876, Q22965, Q81913",,,,,,,,,,,,,,2973507,,,,082265004,Vereinbarte Verwaltungsgemeinschaft Hockenheim,Hockenheim VVG,,"Verwaltungsgemeinschaft im Rhein-Neckar-Kreis, Baden-Württemberg, Deutschland","agreed administrative community in the district Rhein-Neckar-Kreis, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Rhein-Neckar-Kreis,None
Q9378597,Q1561418,Q8182,,,,,"Q6874, Q80708, Q81169, Q81679, Q83202",,,,,,,,,,,,,,2962483,,,,082165005,Vereinbarte Verwaltungsgemeinschaft Rastatt,Rastatt VVG,,"Gemeindeverband aus Rastatt, Iffezheim, Muggensturm, Ötigheim und Steinmauern","agreed administrative community in the district Landkreis Rastatt, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Rastatt,None
Q9378489,Q1561418,Q8186,,,,,"Q374242, Q534665",,,,,,,,,,,,,,2952621,,,,082355003,Vereinbarte Verwaltungsgemeinschaft Bad Herrenalb,Bad Herrenalb VVG,,Gemeindeverband aus Bad Herrenalb und Dobel,"agreed administrative community in the district Landkreis Calw, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Calw,None
Q9378581,Q1561418,Q8186,,,,,"Q26344, Q239370, Q536887, Q632412",,,,,,,,,,,,,,2946978,,,,082355007,Vereinbarte Verwaltungsgemeinschaft Nagold,Nagold VVG,,"Verwaltungsgemeinschaft im Landkreis Calw, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Calw, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Calw,None
Q9378579,Q1561418,Q8184,,,,,"Q80670, Q83208",,,,,,,,,,,,,,358084,,,,082365004,Vereinbarte Verwaltungsgemeinschaft Mühlacker,Mühlacker VVG,,"Verwaltungsgemeinschaft im Enzkreis, Baden-Württemberg, Deutschland","agreed administrative community in the district Enzkreis, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Enzkreis,None
Q9378538,Q1561418,Q8191,,,,,"Q505495, Q515800, Q533966",,,,,,,,,,,,,,2979873,,,,083175003,Vereinbarte Verwaltungsgemeinschaft Gengenbach,Gengenbach VVG,,"Verwaltungsgemeinschaft im Ortenaukreis, Baden-Württemberg, Deutschland","agreed administrative community in the district Ortenaukreis, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Ortenaukreis,None
Q9378609,Q1561418,Q8191,,,,,"Q550767, Q550771",,,,,,,,,,,,,,2979748,,,,083175012,Vereinbarte Verwaltungsgemeinschaft Schwanau,Schwanau VVG,,"Verwaltungsgemeinschaft im Ortenaukreis, Baden-Württemberg, Deutschland","agreed administrative community in the district Ortenaukreis, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Ortenaukreis,None
Q11838004,Q1561418,Q8191,,,,,"Q373824, Q533808, Q632868, Q632914",,,,,,,,,,,,,,2975297,,,,083175001,Vereinbarte Verwaltungsgemeinschaft Achern,Achern VVG,,"Gemeindeverband aus Achern, Lauf, Sasbach und Sasbachwalden","agreed administrative community in the district Ortenaukreis, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Ortenaukreis,None
Q9378592,Q1561418,Q8189,,,,,"Q80618, Q80622, Q83091",,,,,,,,,,,,,,2957318,,,,082375005,Vereinbarte Verwaltungsgemeinschaft Pfalzgrafenweiler,Pfalzgrafenweiler VVG,,"Verwaltungsgemeinschaft im Landkreis Freudenstadt, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Freudenstadt, Baden-Württemberg, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Pfalzgrafenweiler,,,Baden-Württemberg,Landkreis Freudenstadt,None
Q9378513,Q1561418,Q8195,,,,,"Q142169, Q489911, Q550630",,,,,,,,,,,,,,70180,,,,083155002,Vereinbarte Verwaltungsgemeinschaft Breisach am Rhein,Breisach am Rhein VVG,,"Verwaltungsgemeinschaft im Landkreis Breisgau-Hochschwarzwald, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Breisgau-Hochschwarzwald, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Breisgau-Hochschwarzwald,None
Q9378556,Q1561418,"Q1803221, Q8195 (1973-01-01T00:00:00Z)",,,,,"Q515356, Q534202",,,,,,,,,,,,,,2979341,,,,083155008,Vereinbarte Verwaltungsgemeinschaft Hinterzarten,Hinterzarten VVG,,"Verwaltungsgemeinschaft im Landkreis Breisgau-Hochschwarzwald, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Breisgau-Hochschwarzwald, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Breisgau-Hochschwarzwald,None
Q9378627,Q1561418,Q8195,,Q505504,,,"Q117878, Q505504",,,,,,,,,1975-01-01T00:00:00Z,,,,,2979342,,,,083155017,Vereinbarte Verwaltungsgemeinschaft Titisee-Neustadt,Titisee-Neustadt VVG,,"Verwaltungsgemeinschaft im Landkreis Breisgau-Hochschwarzwald, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Breisgau-Hochschwarzwald, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Breisgau-Hochschwarzwald,None
Q9378596,Q1561418,Q8198,,,,,"Q16077, Q62001",,,,,,,,,,,,,,2973438,,,,083365004,Vereinbarte Verwaltungsgemeinschaft Rheinfelden (Baden),Rheinfelden (Baden) VVG,,"Verwaltungsgemeinschaft im Landkreis Lörrach, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Lörrach, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Lörrach,None
Q11838014,Q1561418,Q8198,,,,,"Q61661, Q62032",,,,,,,,,,,,,,2982795,,,,083365001,Vereinbarte Verwaltungsgemeinschaft Kandern,Kandern VVG,,"Verwaltungsgemeinschaft im Landkreis Lörrach, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Lörrach, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Lörrach,None
Q9378635,Q1561418,Q8203,,,,,"Q3865, Q81419, Q81431, Q81442, Q81751, Q83217, Q83293",,,,,,,,,,,,,,2959674,,,,083265004,Vereinbarte Verwaltungsgemeinschaft Villingen-Schwenningen,Villingen-Schwenningen VVG,,"Verwaltungsgemeinschaft im Schwarzwald-Baar-Kreis, Baden-Württemberg, Deutschland","agreed administrative community in the district Schwarzwald-Baar-Kreis, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Schwarzwald-Baar-Kreis,None
Q9378509,Q1561418,Q8200,,,,,"Q178703, Q518913",,,,,,,,,,,,,,2978226,,,,083375001,Vereinbarte Verwaltungsgemeinschaft Bonndorf im Schwarzwald,Bonndorf im Schwarzwald VVG,,"Verwaltungsgemeinschaft im Landkreis Waldshut, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Waldshut, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Waldshut,None
Q9378530,Q1561418,Q8206,,,,,"Q62125, Q62158, Q515527",,,,,,,,,,,,,,2952476,,,,083355001,Vereinbarte Verwaltungsgemeinschaft Engen,Engen VVG,,"Verwaltungsgemeinschaft im Landkreis Konstanz, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Konstanz, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Konstanz,None
Q9378588,Q1561418,Q8211,,,,,"Q81143, Q81302, Q83206",,,,,,,,,,,,,,2957654,,,,083255002,Vereinbarte Verwaltungsgemeinschaft Oberndorf am Neckar,Oberndorf am Neckar VVG,,"Verwaltungsgemeinschaft im Landkreis Rottweil, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Rottweil, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Rottweil,None
Q9378623,Q1561418,Q8211,,,,,"Q81320, Q83167",,,,,,,,,,,,,,2957328,,,,083255006,Vereinbarte Verwaltungsgemeinschaft Sulz am Neckar,Sulz am Neckar VVG,,"Verwaltungsgemeinschaft im Landkreis Rottweil, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Rottweil, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Rottweil,None
Q9378629,Q1561418,Q8208,,,,,"Q15987, Q370971, Q530508, Q535802, Q552134, Q628990",,,,,,,,,,,,,,2954950,,,,083275006,Vereinbarte Verwaltungsgemeinschaft Tuttlingen,Tuttlingen VVG,,"Verwaltungsgemeinschaft im Landkreis Tuttlingen, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Tuttlingen, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Tuttlingen,None
Q2519958,Q1561418,Q8214,,,Point(9.05 48.4),,"Q507671, Q521449, Q525575",,,,,,,,,,,,,,2946702,,,,084165002,Vereinbarte Verwaltungsgemeinschaft Mössingen,Mössingen VVG,,,"agreed administrative community in the district Landkreis Tübingen, Baden-Württemberg, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_M%C3%B6ssingen,,,Baden-Württemberg,Landkreis Tübingen,None
Q9378531,Q1561418,Q8217,,,,,"Q81504, Q83068",,,,,,,,,,,,,,2950832,,,,084155001,Vereinbarte Verwaltungsgemeinschaft Engstingen-Hohenstein,Engstingen-Hohenstein VVG,,"Verwaltungsgemeinschaft im Landkreis Reutlingen, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Reutlingen, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Reutlingen,None
Q9378505,Q1561418,Q8223,,,,,"Q16069, Q201907, Q514885, Q522329, Q528017, Q534187, Q538658, Q539825",,,,,,,,,,,,,,2951721,,,,084265003,Vereinbarte Verwaltungsgemeinschaft Biberach an der Riß,Biberach an der Riß VVG,,"Verwaltungsgemeinschaft im Landkreis Biberach, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Biberach, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Biberach,None
Q11838018,Q1561418,Q8223,,,,,"Q539741, Q557734",,,,,,,,,,,,,,2951682,,,,084265009,Vereinbarte Verwaltungsgemeinschaft Schwendi,Schwendi VVG,,"Verwaltungsgemeinschaft im Landkreis Biberach, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Biberach, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Biberach,None
Q9378567,Q1561418,Q8225,,,,,"Q403756, Q410980, Q539645",,,,,,,,,,,,,,2951828,,,,084365004,Vereinbarte Verwaltungsgemeinschaft Leutkirch im Allgäu,Leutkirch im Allgäu VVG,,"Verwaltungsgemeinschaft im Landkreis Ravensburg, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Ravensburg, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Ravensburg,None
Q9378573,Q1561418,Q8230,,,,,"Q82724, Q122188, Q550633",,,,,,,,,,,,,,2952119,,,,084375003,Vereinbarte Verwaltungsgemeinschaft Meßkirch,Meßkirch VVG,,,"agreed administrative community in the district Landkreis Sigmaringen, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Sigmaringen,None
Q9378628,Q1561418,Q8228,,,,,"Q372036, Q506323",,,,,,,,,,,,,,2952140,,,,084355006,Vereinbarte Verwaltungsgemeinschaft Tettnang,Tettnang VVG,,"Verwaltungsgemeinschaft im Bodenseekreis, Baden-Württemberg, Deutschland","agreed administrative community in the district Bodenseekreis, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Bodenseekreis,None
Q9378483,Q1561418,Q8233,,,,,"Q7019, Q516090",,,,,,,,,,,,,,2951095,,,,084175001,Vereinbarte Verwaltungsgemeinschaft Albstadt,Albstadt VVG,,,"agreed administrative community in the district Zollernalbkreis, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Zollernalbkreis,None
Q9378643,Q1561418,Q8233,,,,,"Q533700, Q539774",,,,,,,,,,,,,,2951097,,,,084175007,Vereinbarte Verwaltungsgemeinschaft Winterlingen,Winterlingen VVG,,"Verwaltungsgemeinschaft im Zollernalbkreis, Baden-Württemberg, Deutschland","agreed administrative community in the district Zollernalbkreis, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Zollernalbkreis,None
Q9378544,Q1561418,Q8517,,,Point(9.744977 49.607678),,"Q61632, Q61845",,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Verwaltungsgemeinschaft%20Gr%C3%BCnsfeld.png,,,,,,,,,2966379,,,,081285003,Vereinbarte Verwaltungsgemeinschaft Grünsfeld,Grünsfeld VVG,,Vereinbarte Verwaltungsgemeinschaft im Main-Tauber-Kreis,"agreed administrative community in the district Main-Tauber-Kreis, Baden-Württemberg, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Gr%C3%BCnsfeld,,,Baden-Württemberg,Main-Tauber-Kreis,None
Q9378511,Q1561418,Q8522,,,,,"Q282312, Q285812, Q628178",,,,,,,,,,,,,,2954732,,,,081365002,Vereinbarte Verwaltungsgemeinschaft Bopfingen,Bopfingen VVG,,"Verwaltungsgemeinschaft im Ostalbkreis, Baden-Württemberg, Deutschland","agreed administrative community in the district Ostalbkreis, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Ostalbkreis,None
Q11838013,Q1561418,Q8523,,,,,"Q6869, Q1969963",,,,,,,,,,,,,,2952173,,,,081355002,Vereinbarte Verwaltungsgemeinschaft Heidenheim an der Brenz,Heidenheim an der Brenz VVG,,"Verwaltungsgemeinschaft im Landkreis Heidenheim, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Heidenheim, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Heidenheim,None
Q9378539,Q1561418,Q8520,,,,,"Q82382, Q83199",,,,,,,,,,,,,,2960812,,,,081275004,Vereinbarte Verwaltungsgemeinschaft Gerabronn,Gerabronn VVG,,"Verwaltungsgemeinschaft im Landkreis Schwäbisch Hall, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Schwäbisch Hall, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Schwäbisch Hall,None
Q9378546,Q1561418,Q8525,,,,,"Q4072, Q80713, Q80795, Q83033",,,,,,,,,1980-06-14T00:00:00Z,,,,,2826129,,,,081175005,Vereinbarte Verwaltungsgemeinschaft Göppingen,Göppingen VVG,,"Verwaltungsgemeinschaft im Landkreis Göppingen, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Göppingen, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Göppingen,None
Q9378488,Q1561418,Q8528,,Q14947,Point(9.43055556 48.94638889),,"Q14947, Q80458, Q80665, Q81216, Q81726, Q81748, Q83205, Q83221, Q83288",,,,,,,,,1980-06-01T00:00:00Z,,,,,1613874,,,,081195001,Vereinbarte Verwaltungsgemeinschaft Backnang,Backnang VVG,,,"agreed administrative community in the district Rems-Murr-Kreis, Baden-Württemberg, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Backnang,,,Baden-Württemberg,Rems-Murr-Kreis,None
Q9378641,Q1561418,Q8528,,,,,"Q81124, Q82421",,,,,,,,,,,,,,1613884,,,,081195005,Vereinbarte Verwaltungsgemeinschaft Welzheim,Welzheim VVG,,"Verwaltungsgemeinschaft im Rems-Murr-Kreis, Baden-Württemberg, Deutschland","agreed administrative community in the district Rems-Murr-Kreis, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Rems-Murr-Kreis,None
Q2520007,Q1561418,Q8533,,,Point(9.33528 48.6267),,"Q14853, Q80487, Q80515, Q80606, Q80803, Q83220",,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Vereinbarte%20Verwaltungsgemeinschaft%20N%C3%BCrtingen%20in%20ES.svg,,,,,,,,,1610195,,,,081165005,Vereinbarte Verwaltungsgemeinschaft Nürtingen,Nürtingen VVG,,,"agreed administrative community in the district Landkreis Esslingen, Baden-Württemberg, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_N%C3%BCrtingen,,,Baden-Württemberg,Landkreis Esslingen,None
Q9378633,Q1561418,Q8541,,,,,"Q61704, Q61709, Q61736, Q61928",,,,,,,,,,,,,,1613509,,,,081185008,Vereinbarte Verwaltungsgemeinschaft Vaihingen an der Enz,Vaihingen an der Enz VVG,,"Verwaltungsgemeinschaft im Landkreis Ludwigsburg, Baden-Württemberg, Deutschland","agreed administrative community in the district Landkreis Ludwigsburg, Baden-Württemberg, Germany",,,,,Baden-Württemberg,Landkreis Ludwigsburg,None
