Q1640361,Klettergebiet,4
Q1802137,Landesbibliotheken in Deutschland,4
Q909906,Skatepark,4
Q13221722,Verwaltungseinheit dritter Ebene,4
Q56827005,Autonomes Zentrum,4
Q1924376,Messstation,4
Q294440,öffentlicher Raum,4
Q10547643,Konzertsaal,4
Q167170,Sportveranstaltung mit mehreren Disziplinen,4
Q2087181,Museumshaus,4
Q575727,Museumsschiff,4
Q220919,Schlussstein,4
Q1940809,Aula,4
Q41487,Gericht,4
Q57661959,Gartenpavillon,4
Q145179,Ringlinie,4
Q1241568,Soldatenfriedhof,4
Q1411287,Tierheim,4
Q19958368,Kultur eines Gebietes,4
Q3329663,Medizinmuseum,4
Q107343049,automatische Schnellbahnlinie,4
Q66311130,Kommandantur,4
Q28607652,Literaturarchiv,4
Q1787111,biographisches Nachschlagewerk,4
Q130368438,Bundesforschungsanstalt,4
Q475354,Portalkran,4
Q15854182,Wetterpilz,4
Q57036,Sauna,4
Q1401437,Rundturm,4
Q1413117,Regenrückhaltebecken,4
Q1533007,Gnadenbild,4
Q22687,Bank,4
Q13164546,Fleischerei,4
Q40231,Wahl,4
Q62098579,Schlosskirche,4
Q1416685,Wallanlage,4
Q18629950,Privatklinik,4
Q106482879,Standfigur,4
Q165005,Franziskanische Orden,4
Q97278186,LGBT culture of an area,4
Q1132207,Gründerzentrum,4
Q25512007,Schwimmdock,4
Q190107,Wetterstation,4
Q264542,Studierende,4
Q6138323,Ausbesserungswerk,4
Q797765,schiefer Turm,4
Q1614140,Straßenbahnmuseum,4
Q1865205,Rechtsanwaltskammer,4
Q843181,Schuttberg,4
Q46855,Hackathon,4
Q1270577,Gesamthochschule,4
Q25385968,Radwegtunnel,4
Q97824060,Benediktinerinnenkloster,4
Q177305,Aussichtsplattform,4
Q358078,Straßennetz,4
Q75029,Bezirksgericht,4
Q1415133,Filmmuseum,4
Q1005420,Bundesamt,4
Q190304,Zentrale Fachbibliothek,4
Q2396633,Staatsdomäne,4
Q7624088,Ladenzeile,4
Q19953632,ehemalige gebietsmäßige Einheit,4
Q1352795,Kinemathek,4
Q2069494,Stahlwerk,4
Q1251403,Gasse,4
Q19850234,Hügelgruppe,4
Q220131,Zooarchitektur,4
Q842478,Museum für Kinder,4
Q2111088,Privatbank,4
Q117405518,ehemaliges Kaufhaus,4
Q1434544,Kommende,4
Q1206437,Deutschordenskirche,4
Q27032392,Regionalarchiv,4
Q660088,Gartenstadt,4
Q1558876,Gäulandschaft,4
Q933394,Exklave,4
Q177634,Gemeinschaft,4
Q1621657,Pferdesportanlage,4
Q763501,Modelleisenbahnanlage,4
Q1433061,Internet-Knoten,4
Q938236,Gremium,4
Q55492,Inselbahnhof,4
Q1248784,Flughafen,4
Q829000,Berufskolleg in Nordrhein-Westfalen,4
Q1776417,Klostergarten,4
Q1793170,Kurpark,4
Q358576,Technoparade,4
Q112894584,Kirchenkreis der Evangelischen Kirche Berlin-Brandenburg-Schlesische Oberlausitz,4
Q1541002,Grabstätte,4
Q460178,Gesellschaft mit beschränkter Haftung,4
Q108047567,Staatspolizeistelle,4
Q23457088,Gartenlaube,4
Q84768195,Erfahrungsaustauschkreis,4
Q2302643,Bergfried,4
Q1374250,Fachgeschäft,4
Q6589202,Innenministerium,4
Q12317349,Hauptstelle einer Bibliothek,4
Q658255,Tochtergesellschaft,4
Q1961493,Zunfthaus,4
Q1406569,Leprosorium,4
Q1552255,Grüngürtel,4
Q623525,Rotunde,4
Q1953305,Munitionsanstalt,4
Q20652655,Amateur-Radsportteam,4
Q41979098,Stahlskulptur,4
Q1695502,parteinahe Stiftung,4
Q1530022,Glaubensgemeinschaft,4
Q1418214,Chaussee,4
Q227857,Zuckerfabrik,4
Q98478769,Holzlege,4
Q91312,Wohnturm,4
Q16334295,Gruppe von Menschen,4
Q8436,Familie,4
Q1220959,Dienstgebäude,4
Q1431210,Foyer,4
Q181916,Herbarium,4
Q1358919,Fahrradverleihsystem,4
Q863454,Anleger,4
Q23011975,Außerortsstraße,4
Q856090,Bibelmuseum,4
Q64167531,Träger der politischen Bildung,4
Q11498185,Entwässerungsgraben,4
Q11289374,Erker,4
Q2696609,Schullandheim,4
Q28109487,geplanter Bahnhof,4
Q1802712,Landesvermessungsamt,4
Q891854,Sprengstoffanschlag,4
Q182060,Büro,4
Q130757255,Kreisarchiv,4
Q497893,literarische Gesellschaft,4
Q1616075,Fernsehsender,4
Q88291,Zitadelle,4
Q2107707,Prallhang,4
Q1009272,Bundeswehrkrankenhaus,4
Q1307560,Jüdisches Museum,4
Q1065592,unbewohnte Insel,4
Q745877,Kreditgenossenschaft,4
Q1361100,Gebäudebrücke,4
Q190752,oberstes Gericht,4
Q46124,Sanatorium,4
Q51845395,Gedenksäule,4
Q106629957,Ärztehaus,4
Q3002150,Flugzeugabsturz,4
Q786922,Autokino,4
Q120794018,Geschäftshaus,4
Q2451751,Treppenhaus,4
Q1751429,Schnellrestaurant,4
Q26271642,Bibliotheksverbund,4
Q728266,Hallenkirche,4
Q52371,Regiment,4
Q1567913,Hafenbahnhof,4
Q42058516,Ausbildungseinrichtung des Heeres,4
Q1224870,virtuelle Bibliothek,4
Q3618366,Anstalt,4
Q131569,völkerrechtlicher Vertrag,4
Q47502370,Walk of Fame,4
Q155511,Baumschule,3
Q671735,Mediathek,3
Q7247847,Produktionsstab,3
Q1281709,Schiffmühle,3
Q102047,Suffix,3
Q13731184,Kunsteisbahn,3
Q56280103,Montessorischule,3
Q98445120,Arkadenhalle,3
Q22865,kreisfreie Stadt in Deutschland,3
Q1727909,Stahlskelettbau,3
Q1066984,Finanzplatz,3
Q113517220,Eishockeyverein,3
Q1585560,Städtefusion,3
Q803599,Bahnstromleitung,3
Q53759838,Musikarchiv,3
Q58482422,Kustodie (Hochschule),3
Q521458,Eisenbahninfrastrukturunternehmen,3
Q896832,Werkfeuerwehr,3
Q443767,wardroom,3
Q20034791,Verteidigungsturm,3
Q13964,Litfaßsäule,3
Q377966,Gierseilfähre,3
Q7209480,Polizeimuseum,3
Q240313,Batterie,3
Q2608849,Imprint,3
Q2305901,Sozialministerium,3
Q1450683,Weinberghaus,3
Q269770,Internat,3
Q1752292,Turnier im Pferdesport,3
Q346549,technische Hochschule,3
Q319004,Abendschule,3
Q386426,Naturerbe,3
Q89521,Kasematte,3
Q1783234,Kontorhaus,3
Q1723154,Kammerchor,3
Q2243978,Plattenladen,3
Q1484907,Hafenbahn,3
Q21815132,Nationalpark in Deutschland,3
Q21980538,kommerzielles Unternehmen,3
Q1501212,Pizzeria,3
Q115156410,Schausammlung,3
Q1850552,Puppenmuseum,3
Q39881836,nicht amtlicher Ortsname,3
Q6581615,Therme,3
Q820144,Bergrücken,3
Q3867745,Firmenmuseum,3
Q1241288,Wirtschaftsministerium,3
Q5773747,historisches Haus,3
Q11177275,Auwald,3
Q7743,Wohnsitz,3
Q1121471,Raddampfer,3
Q3751985,Frankfurt Grand Prix,3
Q186637,Arkade,3
Q131295558,Verbindungsbüro des Europäischen Parlaments,3
Q1197552,Stadtwald,3
Q5191724,Glockenturm,3
Q934744,politischer Skandal,3
Q635386,Architekturzentrum,3
Q2367628,Glockengießerei,3
Q218550,Zollamt,3
Q1711403,Jugendsinfonieorchester,3
Q48022170,Stahlverbundbrücke,3
Q123975272,Stadtmauerabschnitt,3
Q1669605,Philosophisch-theologische Hochschule,3
Q317615,Güterverkehrszentrum,3
Q729730,Kreistag,3
Q1384677,Kongregation,3
Q15843493,Rückhaltebecken,3
Q1779653,Kolossalstatue,3
Q339401,Hängebahn,3
Q179316,Tonstich,3
Q1739398,Rabbinerseminar,3
Q11499278,Kirchenbibliothek,3
Q13691604,besetztes Haus,3
Q105999,Frachtschiff,3
Q25964111,Gruppe von Siedlungen,3
Q428661,Weltkriegs-U-Boot,3
Q1684352,Männerchor,3
Q1478378,Wirtschaftsforschungsinstitut,3
Q1269749,Landstadt,3
Q1789476,bibliografische Datenbank,3
Q47505416,Konditorei,3
Q106994142,Baumreihe,3
Q18616716,Bezirksgericht,3
Q207524,Eiland,3
Q85944382,Naturerlebnisraum in Schleswig-Holstein,3
Q1238998,Förderverein,3
Q1322323,Route,3
Q41553020,Design,3
Q1451816,Frauenministerium,3
Q65746965,WTA Challenger Karlsruhe,3
Q108095628,Konferenz Ausgabe,3
Q18965653,Seenotrettungskreuzer,3
Q1754598,Loipe,3
Q4167836,Wikimedia-Kategorie,3
Q3089228,natural border,3
Q61715186,Podcast-Hosting-Service,3
Q80767,Ruder-Europameisterschaften,3
Q3267675,holomiktischer See,3
Q2756910,Schülerverbindung,3
Q1406971,Fernhochschule,3
Q25297630,internationale Brücke,3
Q88667167,Museumsnetzwerk,3
Q3068953,Wehrhof,3
Q4154060,Dyke March,3
Q21422876,Autohändler,3
Q46398483,Textilfabrik,3
Q1774587,Klinikgruppe,3
Q25391,Düne,3
Q2301074,Sondermülldeponie,3
Q1823469,Laternenmast,3
Q89938,Kavalier,3
Q10549978,Kulturverein,3
Q10862618,Bergsattel,3
Q917182,Militärakademie,3
Q52326383,Doppelvilla,3
Q595452,Baseballstadion,3
Q1399576,Steinkiste,3
Q2521162,Veste,3
Q56242275,lutherisches Kirchengebäude,3
Q1806781,Lastverteilerwerk,3
Q2039348,Gemeinde in den Niederlanden,3
Q2507626,Wasserbereich,3
Q18814858,Reihenhausgruppe,3
Q1291673,Kühlhaus,3
Q918088,Papierfabrik,3
Q61881926,deutsches Adelsgeschlecht,3
Q67202678,Kegelbahn,3
Q1283149,Steinwerk,3
Q17416980,Ausflugsschiff,3
Q1966910,Nationale Akademie,3
Q1377519,Europäische Schule,3
Q2367733,Materialseilbahn,3
Q19941854,Gruppe von Brücken,3
Q15081032,ehemaliger Motorradhersteller,3
Q661702,Nebenarm,3
Q12146012,unterirdisches Bauwerk,3
Q1137109,Computerspiele-Publisher,3
Q11396960,Produktionsgesellschaft,3
Q4168959,Fab,3
Q892168,causeway,3
Q431603,Interessenvertretung,3
Q123223157,ehemalige Fabrik,3
Q43638585,Stolperschwelle,3
Q60716473,Kundgebung,3
Q6554910,Härtling,3
Q60442637,Schnellzugverkehr,3
Q339353,Pumpspeicherkraftwerk,3
Q2232001,Schauhöhle,3
Q2442401,Tonträgerunternehmen,3
Q1640824,Inschrift,3
Q213643,Silo,3
Q2463098,Typenbau,3
Q1074523,Planstadt,3
Q2811,U-Boot,3
Q12813215,Arbeitsministerium,3
Q32178211,Musikorganisation,3
Q67123843,durch eine Grenze geteilte Stadt,3
Q12973014,Sportmannschaft,3
Q815962,Kolonisation,3
Q220659,Artefakt,3
Q120485636,remarkable trees,3
Q10648343,Duo,3
Q187934,Einschienenbahn,3
Q905286,Chemiefabrik,3
Q61719494,monatliche Veranstaltung,3
Q3024240,historischer Staat,3
Q1916585,Medizinische Universität,3
Q1299526,soziale Einrichtung,3
Q1501,Schwimmbecken,3
Q5393308,buddhistischer Tempel,3
Q41793775,Mercedes-Benz-Werk,3
Q47692,Gartenkunst in China,3
Q3407658,Straßenbahn,3
Q19832712,historische Verwaltungseinheit,3
Q955920,Geschwader,3
Q177749,Gehweg,3
Q1250323,Segmentbogenbrücke,3
Q1604562,Landesausstellung,3
Q8463304,Kantine,3
Q2451773,Treppenturm,3
Q16463,Lyzeum,3
Q318869,Abendgymnasium,3
Q13405470,Gemeindeverband in Deutschland,3
Q15711026,Altarbild,3
Q1519799,Gesundheitsministerium,3
Q14750991,Friedhof der Commonwealth War Graves Commission,3
Q1320613,Tischlerei,3
Q1436264,Kleinbahn,3
Q251987,Verwaltungsgemeinschaft,3
Q96019931,Zisterzienserinnenkloster,3
Q3305339,Bauteil,3
Q828823,Berufsbildungswerk,3
Q171441,Enklave,3
Q580200,Bundesgericht,3
Q514050,Niedermoor,3
Q2887356,Hofstelle,3
Q255595,Beinhaus,3
Q272888,Rotlichtviertel,3
Q104649845,Filmorganisation,3
Q61726887,Hofkirche,3
Q1258093,Dreiseithof,3
Q518261,Kulturraum,3
Q29369110,Lehrsammlung,3
Q1232974,Münzsammlung,3
Q1976594,Wissenschaftspark,3
Q13219666,Tennisturnier,3
Q692680,Ortsgemeinde,3
Q15830667,Stadtteil von Hamburg,3
Q1860417,Liste der ehemaligen Landesvertretungen in Bonn,3
Q1907114,Metropolregion,3
Q1769139,Präsenzbibliothek,3
Q126127572,Toilettenhäuschen,3
Q377688,Schriftgießerei,3
Q1776397,Klostergut,3
Q1313096,Wissenschaftsministerium,3
Q62687,Forstamt,3
Q492425,Containerterminal,3
Q6501028,Wassertank,3
Q11997323,Rettungsbootstation,3
Q167037,Körperschaft,3
Q1269448,Seniorenzentrum,3
Q1699960,Straßenangerdorf,3
Q22074433,Gartendenkmal,3
Q39486269,Eisenbahnviadukt,3
Q1776834,Knabenchor,3
Q1005976,Bundesforschungsanstalt,3
Q1434232,Flur,3
Q202570,Riesenrad,3
Q101965,Experiment,3
Q1570262,unvollendetes Bauwerk,3
Q1708474,Rheinschifffahrtsgericht,3
Q1780371,kommunales Unternehmen,3
Q20982462,Wohnkomplex,3
Q896881,Mittelstadt,3
Q1311670,Eisenbahninfrastruktur,3
Q15720476,Volleyballmannschaft,3
Q18760388,Einzelhandelsgebäude,3
Q1578744,Gruft,3
Q742454,Philanthropin,3
Q442799,Faubourg,3
Q7309759,Rehaklinik,3
Q17149955,Theaterschiff,3
Q1664456,Inselbetrieb,3
Q3488975,eutrophic lake,3
Q1796966,Tribüne,3
Q3200567,Kurhaus,3
Q1249483,Fahrradstraße,3
Q48634,Sarkophag,3
Q28156115,Kalibergwerk,3
Q91437908,systematischer Internalisierer,3
Q557904,Anliegerstraße,3
Q88480,Wehrgraben,3
Q1311569,Eisenbahndirektion,3
Q26156208,Unihockeyverein,3
Q13539802,Stadtgemeinde,3
Q6630631,Christopher Street Day,3
Q2101520,Politische Polizei (Deutschland),3
Q811930,Bauunternehmen,3
Q1438105,Forschungsreaktor,3
Q1049757,Mehrzweckstadion,3
Q1363360,Ringwall,3
Q2495568,Universalbibliothek,3
Q28057350,opera festival,3
Q100355757,Fähranleger,3
Q12516,Pyramide,3
Q11726979,hypertrophic lake,3
Q7197275,Pipeline-Brücke,3
Q2010677,Oberrealschule,3
Q2549140,Warenhaus,3
Q105190,Deich,3
Q502899,Zeugenberg,3
Q143970,Nutzgarten,3
Q65227605,Bergbaufolgelandschaft,3
Q58284611,slate mine,3
Q199451,Pagode,3
Q12004466,Schwimmmöglichkeit,3
Q3293106,mesotrophic lake,3
Q15632166,Stadtteil von Köln,3
Q11606300,Endbahnhof,3
Q1585022,Endmoräne,3
Q1744266,Klamm,3
Q2531989,VEB,3
Q26303,Ultramarathon,3
Q110610838,Motorsportclub,3
Q1525,Kreisverkehr,3
Q20746389,Missionsgesellschaft,3
Q15848142,Sperrwerk,3
Q1631103,Hotel garni,3
Q1712253,Mühlenteich,3
Q18635222,Ereignisort,3
Q7361618,römisch-katholisch,3
Q2566047,Wettersäule,3
Q41575971,Kapelle,3
Q1602776,Museumshafen,3
Q521839,Schießstand,3
Q678552,Kaiserdom,3
Q4382945,Online-Store,3
Q2231510,Scharte,3
Q13430821,Menschenmenge,3
Q5004679,Pfad,3
Q758940,Auditorium Maximum,3
Q6139189,Ruder-Weltmeisterschaften der Junioren,3
Q2137768,Regierungspräsidium,3
Q1200957,Tourismusziel,3
Q1529874,Landschaftselement,3
Q22658,Freiraum,3
Q1930418,Richtfeuer,3
Q5283531,Landkreis in Preußen,3
Q1785467,Kate,3
Q163687,Basilika,3
Q32880,Baustil,3
Q2101749,Polizeiinspektion,3
Q1349088,Ringer-Weltmeisterschaften,3
Q34904063,Einöden,3
Q1736393,katholische Studentenverbindung,3
Q498087,Roland,3
Q2176201,Rundfunkmuseum,3
Q1223230,Römerbrücke,3
Q1454553,Freiluftkino,3
Q19900542,Fachmesse,3
Q1855011,Yachtclub,3
Q2296568,Flussbahnhof,3
Q121743939,ehemalige Abzweigstelle,3
Q5195043,Borough,3
Q1340555,Endlager,3
Q385870,Flohmarkt,3
Q1266922,Durchbruchstal,3
Q1924069,Messebahnhof,3
Q1738761,Verbrauchermesse,3
Q2393315,Tanzfestival,3
Q114650550,Krankenhausmuseum,3
Q27032435,Hochschularchiv,3
Q7202200,Vollwandträgerbrücke,3
Q657100,Kolonnade,3
Q1308315,Einlaufbauwerk,3
Q675824,Kolumbarium,3
Q1742059,Seenplatte,3
Q14500296,Straßenbahntunnel,3
Q378445,Zahnradbahn,3
Q35535,Polizei,3
Q1777951,Bootshaus,3
Q15882255,Sporthalle,3
Q1940366,Oberschule,3
Q156849,Kanalisation,3
Q2554632,Kriegsnagelung,3
Q27032254,Kunstarchiv,3
Q1751831,Straßenschlacht,3
Q98141553,Pumpbrunnen,3
Q852190,Schiffswrack,3
Q2134838,Realschule plus,3
Q98127296,Köblergut,3
Q61881945,de facto consulate,3
Q212805,digitale Bibliothek,3
Q21073937,Bankfiliale,3
Q1685451,Studentenverband,3
Q5275,Astronomische Uhr,3
Q9259,UNESCO-Welterbe,3
Q1015103,Burgkapelle,3
Q675423,Hauptschule,3
Q19683138,Ramsar-Gebiet,3
Q614316,Privatmuseum,3
Q2143837,Blockhalde,3
Q321053,Kenotaph,3
Q1627183,Honnschaft,3
Q56117844,Schurfschacht,3
Q5352998,Oldtimer,3
Q2393314,Tanzensemble,3
Q6382533,Bataillon,3
Q62018250,LGBT Filmfestival,3
Q375102,Auffahrunfall,3
Q5028741,Campusuniversität,3
Q4240267,Schlosstheater,3
Q446828,Loretokapelle,3
Q500415,Barcamp,3
Q2269756,Bildungsministerium,3
Q850107,Bungalow,3
Q1829324,Architekturpreis,3
Q16659620,Eisenerzbergwerk,3
Q166620,Einzugsgebiet,3
Q28140340,Frauenfußballmannschaft,3
Q10513727,Kettenbrücke,3
Q1506469,Schaubergwerk,3
Q217101,Nehrung,3
Q15416,Fernsehsendung,3
Q1520311,Gewaltkriminalität,3
Q2082774,Alm,3
Q191826,Schlepper,3
Q98141558,Rinderstall,3
Q2100004,Pulverturm,3
Q1780389,Kommunalverband besonderer Art,3
Q357375,Profanbau,3
Q20820271,Graduiertenschule,3
Q14811181,Gebiet nicht Teil einer Schweizer Gemeinde,3
Q9251932,exclave of West Berlin,3
Q7157526,Friedensmuseum,3
Q5490846,Frankfurt Cup,3
Q58816330,Flusshafen,3
Q897399,Industrie- und Handelskammer,3
Q26959059,Zoologisches Museum,3
Q673234,Jochbrücke,3
Q96582272,Sommerkeller,3
Q613142,Anwaltskanzlei,2
Q106504971,Siedlung der Steinzeiten,2
Q41971160,U-Bahn-Tunnel,2
Q591250,Jugendchor,2
Q47053,Ästuar,2
Q2412834,Zweitmannschaft,2
Q15632117,Baudenkmal in Nordrhein-Westfalen,2
Q19707026,Seemannsmission,2
Q1410408,Seitental,2
Q1697494,Siedlergemeinschaft,2
Q3199915,Massaker,2
Q661908,Landwehr,2
Q929905,Judo-Europameisterschaften,2
Q18050,Jugendstrafanstalt,2
Q23383,Zugbrücke,2
Q255358,Äolsharfe,2
Q20603222,Musikwettbewerb (Klassik),2
Q9209474,Auktionshaus,2
Q1662100,Industriepark,2
Q210707,Leichtathletik-Europameisterschaften,2
Q119445374,Freie evangelische Gemeinde in Deutschland,2
Q178401,Amphore,2
Q759978,Feuchtwiese,2
Q1207703,Klettergerüst,2
Q106658,Landkreis,2
Q33837,Archipel,2
Q2588761,Gewerbetreibender,2
Q21036993,Rettungstunnel,2
Q1623035,Tonnenleger,2
Q1286517,Naturlandschaft,2
Q630415,Trimaran,2
Q3331189,Ausgabe oder Version,2
Q134574,Pumpe,2
Q5375326,Ringmauer,2
Q3561331,Vitrine,2
Q1788582,Staatsstraße,2
Q480260,amtliches Wappen,2
Q64242378,Chaos-Veranstaltung,2
Q1791429,Wintergarten,2
Q1802587,Landesrundfunkanstalt,2
Q667018,Wachsfigurenkabinett,2
Q398141,Schulverband,2
Q1935147,Militärische Ausbildungsstätte,2
Q813672,Becken,2
Q1783563,Convitto,2
Q1497483,Gedenkkreuz,2
Q60674974,Fridays for Future,2
Q27996462,Ausweichanschlussstelle,2
Q105543609,musikalisches Werk/Komposition,2
Q798966,Badeschiff,2
Q10496791,höhere Töchterschule,2
Q668349,Kylix,2
Q337986,Gurdwara,2
Q29382731,metallenes Kunstwerk,2
Q726929,Filmarchiv,2
Q2633362,Klanginstallation,2
Q28737012,Kulturmuseum,2
Q3704253,Händler,2
Q848330,Tondo,2
Q14523337,Trogbrücke,2
Q600134,Kurs,2
Q811593,Baumkronenpfad,2
Q6852233,militärisches Gebäude,2
Q15627509,Formation,2
Q402092,Motorschiff,2
Q2295494,Werkstatt für behinderte Menschen,2
Q168582,World Team Cup,2
Q3153117,kommunale Zusammenarbeit,2
Q705914,Urkunde,2
Q47495113,Kulturprojekt,2
Q47520921,Freizeiteinrichtung,2
Q1265246,Schwarze Verbindung,2
Q10358588,Infanterie-Regiment,2
Q28337,Sandbank,2
Q18625691,Hochwasserschutzraum,2
Q1384955,Veterinärmedizinische Hochschule,2
Q25831098,Akkulokomotive,2
Q541936,Bürgerbeteiligung,2
Q2139657,Reichsregierung,2
Q27891162,Wasserlösungsstollen,2
Q1663017,Ingenieurschule,2
Q1135449,Flur,2
Q487843,Schneise,2
Q49776,Streik,2
Q1408777,Festplatz,2
Q1683339,Sanitätskommando,2
Q12743,Furt,2
Q56242235,Lutherische Kathedrale,2
Q1787675,Kreishandwerkerschaft,2
Q31458588,Stadtbezirk von Bremerhaven,2
Q154250,Taverne,2
Q1205489,Deutscher Webvideopreis,2
Q169534,Division,2
Q2585871,Wirtschaftsgymnasium,2
Q102202026,Samian Ware Production centre,2
Q635719,Archivbau,2
Q1133195,Talus (Schuttfächer),2
Q2102019,Polizeisportverein,2
Q2785355,Torbau,2
Q1244922,Schüttdamm,2
Q1240161,fliegender Bau,2
Q227594,Zubringerstraße,2
Q1227673,Weidenkirche,2
Q122889574,Kunsthochschule,2
Q85635630,kreisfreie Stadt in Nordrhein-Westfalen,2
Q28843555,Produktionshalle,2
Q925348,Marienkapelle,2
Q12324798,Heimatarchiv,2
Q506424,UCI-Straßen-Weltmeisterschaften,2
Q1349255,Erdgasfeld,2
Q1788442,Kreuzstein,2
Q61068429,Offshore-Windkraftanlage,2
Q750215,Massenmord,2
Q171558,Unfall,2
Q221275,Abwasserreinigung,2
Q1520456,Gewerbepark,2
Q810225,Basiseinheit,2
Q182832,Konzert,2
Q58192946,Hanganriss,2
Q1331380,Entgleisung,2
Q961082,Gartenpavillon,2
Q188475,Stretch-Limousine,2
Q1395324,Familienunternehmen,2
Q897797,Brandanschlag,2
Q2282251,Siebenarmiger Leuchter,2
Q505213,Sägewerk,2
Q428792,Leichtathletik-Junioreneuropameisterschaften,2
Q1469139,kooperative Gesamtschule,2
Q20180855,Eisenbahnfährverbindung,2
Q4236467,Kaffeehaus,2
Q65462750,Spritzenhaus,2
Q1814606,Leichtathletikgemeinschaft,2
Q180537,Mäander,2
Q819340,Bergamt,2
Q1238715,Domsingschule,2
Q65931568,electronic music organization,2
Q26945002,Frauenmuseum,2
Q810231,Basislinie (Geodäsie),2
Q1558858,Pension,2
Q3550838,Krankenhausabteilung,2
Q674484,Presse,2
Q98141162,Brauereikeller,2
Q2365637,Sumpfstrecke,2
Q1739969,Kettenschleppschiff,2
Q15915771,Standseilbahnstation,2
Q173907,Mihrab,2
Q811463,Bauliche Anlage,2
Q6532502,sozialer Wohnungsbau,2
Q126393583,ehemaliger Gewerbebetrieb,2
Q2352616,Katalog,2
Q138825,Pioniereisenbahn,2
Q51406,Gay Pride,2
Q1415691,Staatskanzlei,2
Q2516180,Automobilclub,2
Q1349587,Erdwerk,2
Q98116390,Verhüttungsplatz,2
Q28936014,Blindenschule,2
Q189004,College,2
Q445741,Altstraße,2
Q3070220,Comicmesse,2
Q125457035,trade fair edition,2
Q1528243,Mehrspartentheater,2
Q2366457,Abteilung,2
Q110889064,Figurentheater,2
Q1309027,Einseilumlaufbahn,2
Q124757,Aufruhr,2
Q20011797,Holocaust-Denkmal,2
Q12807180,Erdfall,2
Q864505,Biologische Station,2
Q2015912,Offizierhochschule der DDR,2
Q28777651,Gruppe von Schutzgebieten in Natur- oder Landschaftsschutz,2
Q18759150,Pförtnerhaus,2
Q1049792,Walzwerk,2
Q2197893,Chine,2
Q1414768,Filmhaus,2
Q3456796,Binnenwasserstraße,2
Q27921531,Programmkino,2
Q8068,Überschwemmung,2
Q6056746,Kampagne,2
Q582794,Antiquariat,2
Q253275,Hörsaal,2
Q18340514,Wikimedia-Chronik-Artikel,2
Q320501,Landesparlament,2
Q1713379,Jungenschule,2
Q127420043,Parkour park,2
Q4164871,Position,2
Q1401536,Menagerie,2
Q1803002,Landherrenschaft,2
Q1689678,Schonwald,2
Q15644358,Arbeitslager,2
Q2354897,Straßenmeisterei,2
Q1109069,Skisprungschanze,2
Q11620651,Brückeneinsturz,2
Q62098611,Kunstgewerbemuseum,2
Q768717,Privatsammlung,2
Q3095365,Geländer,2
Q27032363,Fotoarchiv,2
Q61710689,LGBT-Archiv,2
Q896060,Sondergericht,2
Q1154868,DP-Lager,2
Q108047581,Staatspolizeileitstelle,2
Q445396,Kupferstichkabinett,2
Q384515,Traktat,2
Q476300,Wettkampf,2
Q1149964,Regionalpark,2
Q1548890,Schulbuchverlag,2
Q2822241,Akademie der Schönen Künste,2
Q1138251,Fahrwasser,2
Q219577,Holding,2
Q350871,Verkehrsinsel,2
Q2098373,Planungsministerium,2
Q2556304,Weinstube,2
Q211775,Kanzel,2
Q352450,Agentur,2
Q66344,Zentralbank,2
Q1698619,Schauspielhaus,2
Q21507948,ehemaliges Dorf,2
Q134194,Fresko,2
Q277990,A-Turm,2
Q16738832,Kriminalfall,2
Q15709421,Gärtnerhaus,2
Q1575478,Hangburg,2
Q22914759,Frauenklinik,2
Q201216,Oberpostdirektion,2
Q1400565,Felssporn,2
Q2083731,Pferdeschwemme,2
Q20683371,Amt der Grafschaft Berg,2
Q9180725,Panzerbrigade,2
Q517760,Kommune,2
Q193622,Orden und Ehrenzeichen,2
Q15075508,Biermarke,2
Q359196,Admiralitätsgericht,2
Q884233,Blindenbücherei,2
Q3469909,Besprechungsraum,2
Q2004696,Nullleistungsreaktor,2
Q42406391,Semantic-MediaWiki-Konferenz,2
Q98526214,Zwirnerei,2
Q7290026,Rampart,2
Q622499,Flüchtlingslager,2
Q21751045,ehemaliger Friedhof,2
Q2378505,Veranstalter,2
Q256752,Eisenhammer,2
Q15989253,Teil,2
Q111161,Synode,2
Q884353,Blindschacht,2
Q1428515,Fliegerhorst,2
Q18711682,Fahrzeugattentat,2
Q58148511,Totengräberhaus,2
Q673079,Berufsfeuerwehr,2
Q1568638,Judenhaus,2
Q3839081,Katastrophe,2
Q2470540,Kammerorchester,2
Q1757539,Notarkammer,2
Q3026787,Diktum,2
Q1822469,Drostamt,2
Q124312714,documenta-Ausgabe,2
Q1955139,Musikgymnasium,2
Q60186,Meteorit,2
Q174713,Planetenweg,2
Q13380226,Tennisanlage,2
Q478515,Tanzball,2
Q16363669,Sportpark,2
Q743165,Königreichssaal,2
Q1262712,Erdgasleitung,2
Q503958,Straßenlaterne,2
Q12076836,territoriale Verwaltungseinheit eines Landes,2
Q189409,Lotterie,2
Q11994667,Palais,2
Q819426,Bergbaumuseum,2
Q123780903,ehemaliges Seebad,2
Q2230328,Schalenstein,2
Q14227615,Taubenhaus,2
Q1243306,mehrstöckige Brücke,2
Q1016247,Burgward,2
Q61851987,Zeitschrift mit LGBT-Bezug,2
Q1311064,Eisdiele,2
Q1473250,Judo-Weltmeisterschaften,2
Q780605,Ausstellungskatalog,2
Q105338594,Diözesanbibliothek,2
Q17000320,Theatermuseum,2
Q131149704,Botschaftsgebäude,2
Q8564039,Blumenbeet,2
